measurement,cluster,frequency,power_spectral_density
201,5.0,22,-0.042498
202,4.0,22,-0.32868
203,10.0,22,1.7378
204,2.0,22,-0.081719
205,5.0,22,-0.48522
206,11.0,22,1.9586
207,9.0,22,-0.046242
208,8.0,22,-0.58207
209,2.0,22,1.3169
210,9.0,22,-0.33383
211,1.0,22,-0.30142
212,1.0,22,-0.27187
213,4.0,22,0.53709
214,1.0,22,0.05704
215,3.0,22,-0.32969
216,7.0,22,-0.3403
217,1.0,22,-0.31544
218,1.0,22,-0.39592
219,6.0,22,-0.6492
0,7.0,23,-0.35679
1,5.0,23,-0.35076
2,9.0,23,-0.41407
3,2.0,23,0.69951
4,2.0,23,-0.15726
5,2.0,23,-0.51993
6,9.0,23,0.5042
7,2.0,23,2.4348
8,8.0,23,-0.48042
9,5.0,23,-0.49749
10,9.0,23,-0.24655
11,5.0,23,-0.26828
12,8.0,23,-0.3569
13,6.0,23,-0.29457
14,10.0,23,3.0484
15,6.0,23,-0.5107
16,7.0,23,-0.42181
17,9.0,23,-0.015601
18,2.0,23,0.15691
19,1.0,23,-0.26973
20,7.0,23,-0.54596
21,8.0,23,-0.34614
22,3.0,23,-0.17971
23,8.0,23,-0.401
24,1.0,23,-0.70717
25,5.0,23,0.50078
26,9.0,23,-0.12642
27,7.0,23,-0.35757
28,4.0,23,1.0895
29,1.0,23,-0.3176
30,7.0,23,-0.56012
31,7.0,23,-0.38895
32,4.0,23,-0.3553
33,6.0,23,-0.44098
34,1.0,23,-0.34476
35,6.0,23,-0.55296
36,3.0,23,-0.29731
37,6.0,23,-0.32081
38,9.0,23,-0.40846
39,11.0,23,1.8802
40,2.0,23,-0.32136
41,7.0,23,-0.49168
42,10.0,23,2.3504
43,8.0,23,-0.28619
44,3.0,23,-0.27361
45,10.0,23,4.4987
46,11.0,23,1.1064
47,4.0,23,-0.13221
48,11.0,23,0.7474
49,3.0,23,-0.43747
50,11.0,23,2.1828
51,11.0,23,0.24053
52,6.0,23,-0.47972
53,11.0,23,3.5182
54,9.0,23,-0.29632
55,8.0,23,-0.60457
56,8.0,23,-0.61472
57,9.0,23,-0.26749
58,4.0,23,0.26757
59,4.0,23,0.46078
60,4.0,23,0.010473
61,4.0,23,-0.23065
62,4.0,23,-0.13833
63,7.0,23,-0.4899
64,6.0,23,-0.35109
65,7.0,23,-0.50968
66,3.0,23,-0.23638
67,2.0,23,4.4999
68,1.0,23,-0.34273
69,5.0,23,-0.46939
70,10.0,23,0.72045
71,11.0,23,1.7679
72,10.0,23,0.82128
73,6.0,23,-0.41415
74,2.0,23,0.47512
75,5.0,23,-0.49142
76,8.0,23,-0.58345
77,3.0,23,-0.23756
78,4.0,23,-0.34337
79,11.0,23,0.45055
80,8.0,23,-0.29442
81,5.0,23,-0.37503
82,9.0,23,-0.25131
83,10.0,23,0.98212
84,8.0,23,-0.56522
85,11.0,23,0.24391
86,5.0,23,-0.5097
87,3.0,23,-0.45081
88,9.0,23,-0.18346
89,2.0,23,-0.13801
90,7.0,23,-0.38561
91,8.0,23,-0.5751
92,9.0,23,-0.40329
93,8.0,23,-0.4556
94,1.0,23,-0.41996
95,7.0,23,-0.4121
96,11.0,23,0.28508
97,10.0,23,1.8016
98,3.0,23,-0.31671
99,6.0,23,-0.22938
100,3.0,23,-0.3908
101,10.0,23,1.8056
102,6.0,23,-0.40472
103,9.0,23,-0.36917
104,5.0,23,-0.31679
105,11.0,23,2.3174
106,4.0,23,2.8468
107,1.0,23,-0.46912
108,10.0,23,3.2948
109,8.0,23,-0.51427
110,3.0,23,-0.30201
111,8.0,23,-0.39639
112,3.0,23,-0.43123
113,4.0,23,0.25098
114,10.0,23,-0.047593
115,10.0,23,0.86939
116,8.0,23,-0.47232
117,6.0,23,-0.46275
118,5.0,23,-0.41133
119,11.0,23,2.0061
120,6.0,23,-0.47608
121,1.0,23,0.15988
122,10.0,23,3.0382
123,4.0,23,2.0087
124,5.0,23,-0.37745
125,7.0,23,-0.47149
126,11.0,23,0.39361
127,5.0,23,-0.28891
128,5.0,23,-0.20234
129,9.0,23,-0.25562
130,7.0,23,-0.34609
131,5.0,23,-0.43468
132,3.0,23,-0.028595
133,11.0,23,0.23727
134,6.0,23,-0.32147
135,4.0,23,0.097774
136,8.0,23,-0.24528
137,11.0,23,1.4472
138,10.0,23,2.4876
139,1.0,23,-0.33582
140,11.0,23,0.78124
141,3.0,23,-0.13617
142,9.0,23,-0.3528
143,9.0,23,-0.42926
144,6.0,23,0.43044
145,3.0,23,-0.51507
146,2.0,23,2.8972
147,2.0,23,0.6776
148,2.0,23,1.7474
149,3.0,23,-0.37081
150,10.0,23,1.363
151,6.0,23,-0.47134
152,2.0,23,-0.4428
153,4.0,23,-0.3835
154,2.0,23,1.5541
155,3.0,23,-0.38492
156,9.0,23,-0.28464
157,2.0,23,2.0922
158,10.0,23,1.2803
159,6.0,23,-0.53861
160,4.0,23,0.05067
161,5.0,23,-0.36878
162,3.0,23,-0.3571
163,5.0,23,0.15497
164,2.0,23,-0.2352
165,3.0,23,-0.4553
166,7.0,23,-0.56498
167,10.0,23,4.6465
168,5.0,23,0.12487
169,10.0,23,-0.67245
170,9.0,23,-0.24968
171,1.0,23,-0.44122
172,6.0,23,-0.31148
173,10.0,23,3.2252
174,3.0,23,-0.3937
175,7.0,23,-0.37946
176,1.0,23,-0.19409
177,11.0,23,0.58561
178,4.0,23,0.20449
179,1.0,23,-0.38935
180,7.0,23,-0.68335
181,10.0,23,2.6325
182,9.0,23,-0.54471
183,2.0,23,0.66505
184,6.0,23,-0.46807
185,5.0,23,-0.11011
186,4.0,23,-0.45016
187,11.0,23,0.66851
188,2.0,23,0.19933
189,8.0,23,-0.51968
190,7.0,23,-0.32755
191,7.0,23,-0.38749
192,11.0,23,1.8769
193,4.0,23,2.0245
194,8.0,23,-0.43885
195,8.0,23,-0.46428
196,1.0,23,-0.21629
197,7.0,23,-0.4192
198,6.0,23,-0.16457
199,1.0,23,-0.23634
200,1.0,23,-0.40511
201,5.0,23,-0.10379
202,4.0,23,-0.2268
203,10.0,23,0.93109
204,2.0,23,0.01701
205,5.0,23,-0.48523
206,11.0,23,1.4295
207,9.0,23,-0.042689
208,8.0,23,-0.58894
209,2.0,23,1.2107
210,9.0,23,-0.33817
211,1.0,23,-0.29254
212,1.0,23,-0.28147
213,4.0,23,0.90977
214,1.0,23,0.013753
215,3.0,23,-0.34144
216,7.0,23,-0.34701
217,1.0,23,-0.34171
218,1.0,23,-0.3968
219,6.0,23,-0.64521
0,7.0,24,-0.36423
1,5.0,24,-0.44817
2,9.0,24,-0.41765
3,2.0,24,0.55645
4,2.0,24,-0.090692
5,2.0,24,-0.59783
6,9.0,24,0.66648
7,2.0,24,1.8961
8,8.0,24,-0.48149
9,5.0,24,-0.48322
10,9.0,24,-0.23505
11,5.0,24,-0.25537
12,8.0,24,-0.34735
13,6.0,24,-0.25381
14,10.0,24,2.04
15,6.0,24,-0.52839
16,7.0,24,-0.44925
17,9.0,24,0.0023829
18,2.0,24,-0.11557
19,1.0,24,-0.27501
20,7.0,24,-0.54669
21,8.0,24,-0.37229
22,3.0,24,-0.15546
23,8.0,24,-0.41466
24,1.0,24,-0.70713
25,5.0,24,0.38581
26,9.0,24,-0.21566
27,7.0,24,-0.35849
28,4.0,24,0.99084
29,1.0,24,-0.31717
30,7.0,24,-0.55917
31,7.0,24,-0.39483
32,4.0,24,-0.30862
33,6.0,24,-0.44113
34,1.0,24,-0.35048
35,6.0,24,-0.55339
36,3.0,24,-0.31278
37,6.0,24,-0.20006
38,9.0,24,-0.43435
39,11.0,24,2.135
40,2.0,24,-0.36844
41,7.0,24,-0.49907
42,10.0,24,1.9693
43,8.0,24,-0.30741
44,3.0,24,-0.2017
45,10.0,24,3.9624
46,11.0,24,0.95605
47,4.0,24,-0.081924
48,11.0,24,0.63453
49,3.0,24,-0.42645
50,11.0,24,1.8289
51,11.0,24,0.29668
52,6.0,24,-0.45614
53,11.0,24,2.8338
54,9.0,24,-0.28188
55,8.0,24,-0.60783
56,8.0,24,-0.60965
57,9.0,24,-0.25832
58,4.0,24,0.54761
59,4.0,24,0.64838
60,4.0,24,0.17133
61,4.0,24,-0.17591
62,4.0,24,-0.16712
63,7.0,24,-0.49855
64,6.0,24,-0.21362
65,7.0,24,-0.50817
66,3.0,24,-0.14364
67,2.0,24,3.373
68,1.0,24,-0.35668
69,5.0,24,-0.47148
70,10.0,24,0.38819
71,11.0,24,1.2517
72,10.0,24,0.37176
73,6.0,24,-0.39731
74,2.0,24,0.35527
75,5.0,24,-0.49078
76,8.0,24,-0.57132
77,3.0,24,-0.16202
78,4.0,24,-0.29301
79,11.0,24,0.68307
80,8.0,24,-0.31589
81,5.0,24,-0.34804
82,9.0,24,-0.24153
83,10.0,24,0.76649
84,8.0,24,-0.57875
85,11.0,24,-0.080638
86,5.0,24,-0.50962
87,3.0,24,-0.44874
88,9.0,24,-0.23727
89,2.0,24,-0.26936
90,7.0,24,-0.38652
91,8.0,24,-0.55811
92,9.0,24,-0.40308
93,8.0,24,-0.45567
94,1.0,24,-0.42071
95,7.0,24,-0.41239
96,11.0,24,0.21578
97,10.0,24,0.69548
98,3.0,24,-0.36374
99,6.0,24,-0.13851
100,3.0,24,-0.39504
101,10.0,24,1.9503
102,6.0,24,-0.34822
103,9.0,24,-0.3553
104,5.0,24,-0.30211
105,11.0,24,2.0727
106,4.0,24,3.3215
107,1.0,24,-0.47571
108,10.0,24,2.5565
109,8.0,24,-0.47868
110,3.0,24,-0.30339
111,8.0,24,-0.38979
112,3.0,24,-0.42786
113,4.0,24,0.37991
114,10.0,24,-0.15767
115,10.0,24,0.5717
116,8.0,24,-0.46343
117,6.0,24,-0.34444
118,5.0,24,-0.40301
119,11.0,24,1.5156
120,6.0,24,-0.43153
121,1.0,24,-0.034154
122,10.0,24,2.6145
123,4.0,24,2.2146
124,5.0,24,-0.34653
125,7.0,24,-0.47154
126,11.0,24,0.069436
127,5.0,24,-0.29555
128,5.0,24,-0.24
129,9.0,24,-0.2938
130,7.0,24,-0.34053
131,5.0,24,-0.43378
132,3.0,24,-0.045228
133,11.0,24,-0.081723
134,6.0,24,-0.27989
135,4.0,24,0.28166
136,8.0,24,-0.23871
137,11.0,24,1.0244
138,10.0,24,1.9221
139,1.0,24,-0.38222
140,11.0,24,0.63069
141,3.0,24,-0.025346
142,9.0,24,-0.34961
143,9.0,24,-0.39783
144,6.0,24,0.56278
145,3.0,24,-0.49059
146,2.0,24,2.7131
147,2.0,24,0.44224
148,2.0,24,1.169
149,3.0,24,-0.37084
150,10.0,24,0.54281
151,6.0,24,-0.47238
152,2.0,24,-0.58756
153,4.0,24,-0.32541
154,2.0,24,0.88744
155,3.0,24,-0.38861
156,9.0,24,-0.36056
157,2.0,24,2.0104
158,10.0,24,0.97096
159,6.0,24,-0.45019
160,4.0,24,0.32242
161,5.0,24,-0.37101
162,3.0,24,-0.35754
163,5.0,24,0.087106
164,2.0,24,-0.24102
165,3.0,24,-0.45296
166,7.0,24,-0.56429
167,10.0,24,3.8103
168,5.0,24,0.064243
169,10.0,24,-0.67284
170,9.0,24,-0.25347
171,1.0,24,-0.4346
172,6.0,24,-0.31895
173,10.0,24,2.9246
174,3.0,24,-0.39393
175,7.0,24,-0.39905
176,1.0,24,-0.25952
177,11.0,24,0.51836
178,4.0,24,0.58557
179,1.0,24,-0.39499
180,7.0,24,-0.69084
181,10.0,24,1.965
182,9.0,24,-0.54721
183,2.0,24,0.4508
184,6.0,24,-0.47477
185,5.0,24,-0.020413
186,4.0,24,-0.3823
187,11.0,24,0.70905
188,2.0,24,0.1076
189,8.0,24,-0.47331
190,7.0,24,-0.33033
191,7.0,24,-0.38747
192,11.0,24,1.7285
193,4.0,24,2.2957
194,8.0,24,-0.43891
195,8.0,24,-0.43083
196,1.0,24,-0.25863
197,7.0,24,-0.42852
198,6.0,24,-0.061091
199,1.0,24,-0.20201
200,1.0,24,-0.41148
201,5.0,24,-0.12346
202,4.0,24,-0.12689
203,10.0,24,0.68035
204,2.0,24,0.11724
205,5.0,24,-0.48492
206,11.0,24,1.1634
207,9.0,24,-0.04388
208,8.0,24,-0.60052
209,2.0,24,1.1267
210,9.0,24,-0.34354
211,1.0,24,-0.25075
212,1.0,24,-0.29976
213,4.0,24,1.329
214,1.0,24,-0.044094
215,3.0,24,-0.35277
216,7.0,24,-0.34826
217,1.0,24,-0.35875
218,1.0,24,-0.39661
219,6.0,24,-0.63766
0,7.0,25,-0.36767
1,5.0,25,-0.51711
2,9.0,25,-0.41979
3,2.0,25,0.37795
4,2.0,25,-0.054911
5,2.0,25,-0.64777
6,9.0,25,0.75565
7,2.0,25,1.0844
8,8.0,25,-0.48368
9,5.0,25,-0.47991
10,9.0,25,-0.2262
11,5.0,25,-0.22688
12,8.0,25,-0.33016
13,6.0,25,-0.21157
14,10.0,25,1.293
15,6.0,25,-0.55097
16,7.0,25,-0.46733
17,9.0,25,0.010476
18,2.0,25,-0.16102
19,1.0,25,-0.28348
20,7.0,25,-0.54667
21,8.0,25,-0.39441
22,3.0,25,-0.13205
23,8.0,25,-0.45122
24,1.0,25,-0.69328
25,5.0,25,0.33413
26,9.0,25,-0.26279
27,7.0,25,-0.35951
28,4.0,25,1.4223
29,1.0,25,-0.32059
30,7.0,25,-0.55905
31,7.0,25,-0.40107
32,4.0,25,-0.24028
33,6.0,25,-0.43788
34,1.0,25,-0.36295
35,6.0,25,-0.55323
36,3.0,25,-0.29649
37,6.0,25,-0.007532
38,9.0,25,-0.45336
39,11.0,25,2.0077
40,2.0,25,-0.40367
41,7.0,25,-0.50659
42,10.0,25,1.6402
43,8.0,25,-0.32685
44,3.0,25,-0.082135
45,10.0,25,3.7955
46,11.0,25,0.63011
47,4.0,25,-0.031267
48,11.0,25,0.52001
49,3.0,25,-0.4124
50,11.0,25,1.6057
51,11.0,25,0.57159
52,6.0,25,-0.43109
53,11.0,25,2.1249
54,9.0,25,-0.28261
55,8.0,25,-0.60418
56,8.0,25,-0.60365
57,9.0,25,-0.26313
58,4.0,25,0.87737
59,4.0,25,0.7942
60,4.0,25,0.25863
61,4.0,25,-0.091443
62,4.0,25,-0.13717
63,7.0,25,-0.50019
64,6.0,25,-0.042142
65,7.0,25,-0.50756
66,3.0,25,-0.041798
67,2.0,25,2.5807
68,1.0,25,-0.36646
69,5.0,25,-0.44883
70,10.0,25,0.28581
71,11.0,25,0.76074
72,10.0,25,0.057977
73,6.0,25,-0.34663
74,2.0,25,0.27895
75,5.0,25,-0.49078
76,8.0,25,-0.55882
77,3.0,25,-0.10134
78,4.0,25,-0.18603
79,11.0,25,0.84887
80,8.0,25,-0.31419
81,5.0,25,-0.29314
82,9.0,25,-0.23701
83,10.0,25,0.52175
84,8.0,25,-0.58019
85,11.0,25,-0.27948
86,5.0,25,-0.50957
87,3.0,25,-0.44912
88,9.0,25,-0.27852
89,2.0,25,-0.36101
90,7.0,25,-0.38599
91,8.0,25,-0.53309
92,9.0,25,-0.39346
93,8.0,25,-0.4575
94,1.0,25,-0.42094
95,7.0,25,-0.41285
96,11.0,25,0.17989
97,10.0,25,0.47395
98,3.0,25,-0.39673
99,6.0,25,-0.057761
100,3.0,25,-0.37798
101,10.0,25,2.014
102,6.0,25,-0.26009
103,9.0,25,-0.3478
104,5.0,25,-0.28833
105,11.0,25,1.4501
106,4.0,25,3.7595
107,1.0,25,-0.4879
108,10.0,25,1.9452
109,8.0,25,-0.42594
110,3.0,25,-0.29383
111,8.0,25,-0.37434
112,3.0,25,-0.41441
113,4.0,25,0.67227
114,10.0,25,-0.23906
115,10.0,25,0.47591
116,8.0,25,-0.45872
117,6.0,25,-0.13733
118,5.0,25,-0.37848
119,11.0,25,1.115
120,6.0,25,-0.3831
121,1.0,25,-0.14527
122,10.0,25,2.062
123,4.0,25,2.4142
124,5.0,25,-0.30946
125,7.0,25,-0.47129
126,11.0,25,-0.15201
127,5.0,25,-0.30852
128,5.0,25,-0.28289
129,9.0,25,-0.33579
130,7.0,25,-0.35475
131,5.0,25,-0.43502
132,3.0,25,-0.0619
133,11.0,25,-0.077574
134,6.0,25,-0.2128
135,4.0,25,0.48028
136,8.0,25,-0.23528
137,11.0,25,0.98682
138,10.0,25,1.3033
139,1.0,25,-0.39464
140,11.0,25,0.49192
141,3.0,25,0.14738
142,9.0,25,-0.35225
143,9.0,25,-0.38937
144,6.0,25,0.64265
145,3.0,25,-0.45047
146,2.0,25,2.3806
147,2.0,25,0.25648
148,2.0,25,0.6313
149,3.0,25,-0.36749
150,10.0,25,0.20169
151,6.0,25,-0.46848
152,2.0,25,-0.60822
153,4.0,25,-0.24582
154,2.0,25,0.47295
155,3.0,25,-0.36687
156,9.0,25,-0.48645
157,2.0,25,1.593
158,10.0,25,0.71008
159,6.0,25,-0.40056
160,4.0,25,0.68116
161,5.0,25,-0.3734
162,3.0,25,-0.3567
163,5.0,25,0.011596
164,2.0,25,-0.25916
165,3.0,25,-0.44701
166,7.0,25,-0.56429
167,10.0,25,2.4126
168,5.0,25,0.035327
169,10.0,25,-0.67404
170,9.0,25,-0.26879
171,1.0,25,-0.43667
172,6.0,25,-0.32201
173,10.0,25,2.651
174,3.0,25,-0.39492
175,7.0,25,-0.4167
176,1.0,25,-0.33439
177,11.0,25,0.2694
178,4.0,25,1.0573
179,1.0,25,-0.41153
180,7.0,25,-0.69568
181,10.0,25,1.4794
182,9.0,25,-0.5529
183,2.0,25,0.46202
184,6.0,25,-0.4747
185,5.0,25,0.033533
186,4.0,25,-0.28607
187,11.0,25,0.70603
188,2.0,25,-0.014598
189,8.0,25,-0.42404
190,7.0,25,-0.33113
191,7.0,25,-0.38743
192,11.0,25,1.5578
193,4.0,25,2.4908
194,8.0,25,-0.45626
195,8.0,25,-0.36606
196,1.0,25,-0.29969
197,7.0,25,-0.43426
198,6.0,25,0.019265
199,1.0,25,-0.16869
200,1.0,25,-0.41684
201,5.0,25,-0.02799
202,4.0,25,-0.053587
203,10.0,25,0.16896
204,2.0,25,0.18883
205,5.0,25,-0.48454
206,11.0,25,0.96142
207,9.0,25,-0.050031
208,8.0,25,-0.61325
209,2.0,25,1.2254
210,9.0,25,-0.34003
211,1.0,25,-0.21238
212,1.0,25,-0.32424
213,4.0,25,1.8007
214,1.0,25,-0.08615
215,3.0,25,-0.36024
216,7.0,25,-0.35147
217,1.0,25,-0.36831
218,1.0,25,-0.39797
219,6.0,25,-0.62607
0,7.0,26,-0.36878
1,5.0,26,-0.52804
2,9.0,26,-0.43061
3,2.0,26,0.12656
4,2.0,26,-0.07081
5,2.0,26,-0.67112
6,9.0,26,0.7255
7,2.0,26,0.61079
8,8.0,26,-0.48695
9,5.0,26,-0.46528
10,9.0,26,-0.16668
11,5.0,26,-0.20252
12,8.0,26,-0.29186
13,6.0,26,-0.16234
14,10.0,26,0.51854
15,6.0,26,-0.57303
16,7.0,26,-0.48487
17,9.0,26,-0.00019624
18,2.0,26,-0.1885
19,1.0,26,-0.29459
20,7.0,26,-0.54683
21,8.0,26,-0.41459
22,3.0,26,-0.11736
23,8.0,26,-0.49768
24,1.0,26,-0.67434
25,5.0,26,0.28653
26,9.0,26,-0.28365
27,7.0,26,-0.36012
28,4.0,26,1.9992
29,1.0,26,-0.31865
30,7.0,26,-0.55796
31,7.0,26,-0.40497
32,4.0,26,-0.15698
33,6.0,26,-0.43337
34,1.0,26,-0.35958
35,6.0,26,-0.55253
36,3.0,26,-0.23391
37,6.0,26,0.20426
38,9.0,26,-0.46983
39,11.0,26,1.4827
40,2.0,26,-0.42028
41,7.0,26,-0.51363
42,10.0,26,1.3562
43,8.0,26,-0.34465
44,3.0,26,0.08734
45,10.0,26,3.4554
46,11.0,26,0.30807
47,4.0,26,0.021513
48,11.0,26,0.41599
49,3.0,26,-0.39356
50,11.0,26,1.3657
51,11.0,26,0.77286
52,6.0,26,-0.40658
53,11.0,26,1.5052
54,9.0,26,-0.30915
55,8.0,26,-0.59507
56,8.0,26,-0.59232
57,9.0,26,-0.27759
58,4.0,26,1.2177
59,4.0,26,0.99387
60,4.0,26,0.39793
61,4.0,26,0.079614
62,4.0,26,-0.022852
63,7.0,26,-0.49873
64,6.0,26,0.16832
65,7.0,26,-0.50764
66,3.0,26,0.077785
67,2.0,26,2.1318
68,1.0,26,-0.36315
69,5.0,26,-0.43399
70,10.0,26,0.1482
71,11.0,26,0.75398
72,10.0,26,-0.13515
73,6.0,26,-0.27838
74,2.0,26,0.22183
75,5.0,26,-0.49139
76,8.0,26,-0.5478
77,3.0,26,-0.066823
78,4.0,26,-0.020612
79,11.0,26,0.74119
80,8.0,26,-0.32906
81,5.0,26,-0.23545
82,9.0,26,-0.24958
83,10.0,26,0.28971
84,8.0,26,-0.58051
85,11.0,26,-0.38449
86,5.0,26,-0.50957
87,3.0,26,-0.44683
88,9.0,26,-0.30569
89,2.0,26,-0.38287
90,7.0,26,-0.3866
91,8.0,26,-0.49996
92,9.0,26,-0.39278
93,8.0,26,-0.45607
94,1.0,26,-0.42241
95,7.0,26,-0.41317
96,11.0,26,0.12674
97,10.0,26,0.43836
98,3.0,26,-0.44621
99,6.0,26,0.0044402
100,3.0,26,-0.33971
101,10.0,26,1.9943
102,6.0,26,-0.13078
103,9.0,26,-0.34174
104,5.0,26,-0.27603
105,11.0,26,1.0178
106,4.0,26,4.1482
107,1.0,26,-0.50825
108,10.0,26,1.4907
109,8.0,26,-0.37221
110,3.0,26,-0.27495
111,8.0,26,-0.35055
112,3.0,26,-0.39108
113,4.0,26,1.1549
114,10.0,26,-0.30901
115,10.0,26,0.29272
116,8.0,26,-0.45918
117,6.0,26,0.16339
118,5.0,26,-0.37317
119,11.0,26,0.8087
120,6.0,26,-0.33892
121,1.0,26,-0.20834
122,10.0,26,1.469
123,4.0,26,2.6119
124,5.0,26,-0.31831
125,7.0,26,-0.47154
126,11.0,26,-0.27571
127,5.0,26,-0.31641
128,5.0,26,-0.29223
129,9.0,26,-0.36693
130,7.0,26,-0.36431
131,5.0,26,-0.43888
132,3.0,26,-0.080553
133,11.0,26,0.0027359
134,6.0,26,-0.082238
135,4.0,26,0.68341
136,8.0,26,-0.22738
137,11.0,26,1.2336
138,10.0,26,0.8431
139,1.0,26,-0.39542
140,11.0,26,0.37243
141,3.0,26,0.37513
142,9.0,26,-0.36104
143,9.0,26,-0.40869
144,6.0,26,0.74758
145,3.0,26,-0.39639
146,2.0,26,1.9445
147,2.0,26,0.1146
148,2.0,26,0.37452
149,3.0,26,-0.35255
150,10.0,26,0.17462
151,6.0,26,-0.45499
152,2.0,26,-0.6494
153,4.0,26,-0.145
154,2.0,26,0.29606
155,3.0,26,-0.30674
156,9.0,26,-0.59787
157,2.0,26,1.0054
158,10.0,26,0.52346
159,6.0,26,-0.41252
160,4.0,26,1.0118
161,5.0,26,-0.37626
162,3.0,26,-0.35306
163,5.0,26,0.0010952
164,2.0,26,-0.21701
165,3.0,26,-0.4416
166,7.0,26,-0.56367
167,10.0,26,1.4472
168,5.0,26,-0.046877
169,10.0,26,-0.67284
170,9.0,26,-0.27968
171,1.0,26,-0.45066
172,6.0,26,-0.33111
173,10.0,26,2.4359
174,3.0,26,-0.39454
175,7.0,26,-0.41683
176,1.0,26,-0.4068
177,11.0,26,0.19749
178,4.0,26,1.6005
179,1.0,26,-0.42514
180,7.0,26,-0.69699
181,10.0,26,1.0943
182,9.0,26,-0.55544
183,2.0,26,0.20745
184,6.0,26,-0.46523
185,5.0,26,-0.045356
186,4.0,26,-0.17526
187,11.0,26,0.76408
188,2.0,26,-0.12169
189,8.0,26,-0.39016
190,7.0,26,-0.33122
191,7.0,26,-0.38733
192,11.0,26,1.3524
193,4.0,26,2.5705
194,8.0,26,-0.48241
195,8.0,26,-0.28027
196,1.0,26,-0.31467
197,7.0,26,-0.43422
198,6.0,26,0.079417
199,1.0,26,-0.13696
200,1.0,26,-0.42085
201,5.0,26,0.010324
202,4.0,26,-0.033738
203,10.0,26,-0.13783
204,2.0,26,0.23302
205,5.0,26,-0.48409
206,11.0,26,0.92796
207,9.0,26,-0.063664
208,8.0,26,-0.61905
209,2.0,26,1.3356
210,9.0,26,-0.33431
211,1.0,26,-0.15509
212,1.0,26,-0.33716
213,4.0,26,2.2087
214,1.0,26,-0.11567
215,3.0,26,-0.36377
216,7.0,26,-0.3542
217,1.0,26,-0.37447
218,1.0,26,-0.39764
219,6.0,26,-0.6122
0,7.0,27,-0.36938
1,5.0,27,-0.52938
2,9.0,27,-0.44957
3,2.0,27,-0.032506
4,2.0,27,-0.13056
5,2.0,27,-0.67122
6,9.0,27,0.61055
7,2.0,27,0.23107
8,8.0,27,-0.49094
9,5.0,27,-0.4617
10,9.0,27,-0.10154
11,5.0,27,-0.17797
12,8.0,27,-0.2683
13,6.0,27,-0.10401
14,10.0,27,0.17263
15,6.0,27,-0.59087
16,7.0,27,-0.5153
17,9.0,27,-0.016041
18,2.0,27,-0.21672
19,1.0,27,-0.30596
20,7.0,27,-0.54687
21,8.0,27,-0.4328
22,3.0,27,-0.12867
23,8.0,27,-0.51033
24,1.0,27,-0.64641
25,5.0,27,0.15137
26,9.0,27,-0.29622
27,7.0,27,-0.3606
28,4.0,27,3.0139
29,1.0,27,-0.31665
30,7.0,27,-0.55722
31,7.0,27,-0.4087
32,4.0,27,-0.064867
33,6.0,27,-0.42023
34,1.0,27,-0.36236
35,6.0,27,-0.54903
36,3.0,27,-0.1268
37,6.0,27,0.47174
38,9.0,27,-0.48542
39,11.0,27,1.0004
40,2.0,27,-0.42509
41,7.0,27,-0.51922
42,10.0,27,1.0609
43,8.0,27,-0.36728
44,3.0,27,0.18498
45,10.0,27,2.7259
46,11.0,27,0.058652
47,4.0,27,0.071212
48,11.0,27,0.48684
49,3.0,27,-0.37554
50,11.0,27,0.88061
51,11.0,27,0.86174
52,6.0,27,-0.3819
53,11.0,27,1.0317
54,9.0,27,-0.33874
55,8.0,27,-0.58492
56,8.0,27,-0.57348
57,9.0,27,-0.29407
58,4.0,27,1.5075
59,4.0,27,1.282
60,4.0,27,0.94023
61,4.0,27,0.38888
62,4.0,27,0.18255
63,7.0,27,-0.49917
64,6.0,27,0.43072
65,7.0,27,-0.50878
66,3.0,27,0.22455
67,2.0,27,1.5866
68,1.0,27,-0.36726
69,5.0,27,-0.43435
70,10.0,27,-0.027734
71,11.0,27,1.0986
72,10.0,27,-0.24247
73,6.0,27,-0.24343
74,2.0,27,0.18105
75,5.0,27,-0.4914
76,8.0,27,-0.52025
77,3.0,27,-0.026631
78,4.0,27,0.20047
79,11.0,27,0.60861
80,8.0,27,-0.3644
81,5.0,27,-0.18339
82,9.0,27,-0.27339
83,10.0,27,0.097525
84,8.0,27,-0.56924
85,11.0,27,-0.42374
86,5.0,27,-0.5095
87,3.0,27,-0.44763
88,9.0,27,-0.32565
89,2.0,27,-0.41261
90,7.0,27,-0.38543
91,8.0,27,-0.46244
92,9.0,27,-0.38326
93,8.0,27,-0.46323
94,1.0,27,-0.42307
95,7.0,27,-0.41322
96,11.0,27,-0.004682
97,10.0,27,0.45829
98,3.0,27,-0.44507
99,6.0,27,0.07093
100,3.0,27,-0.28146
101,10.0,27,1.8979
102,6.0,27,0.062989
103,9.0,27,-0.34337
104,5.0,27,-0.26546
105,11.0,27,0.76675
106,4.0,27,4.4743
107,1.0,27,-0.5278
108,10.0,27,1.2018
109,8.0,27,-0.33014
110,3.0,27,-0.23558
111,8.0,27,-0.3125
112,3.0,27,-0.36686
113,4.0,27,1.8212
114,10.0,27,-0.36257
115,10.0,27,0.16167
116,8.0,27,-0.46477
117,6.0,27,0.54149
118,5.0,27,-0.37439
119,11.0,27,0.60085
120,6.0,27,-0.31026
121,1.0,27,-0.30195
122,10.0,27,0.93857
